Symbol,Name
1324,IOY.SG,Infosys Limited
1325,1RH.F,"Recruit Holdings Co., Ltd."
1326,IOY.F,Infosys Limited
1327,ABJA.F,ABB Ltd
1328,NVA3.F,PTT Public Company Limited
1329,CTH.L,CareTech Holdings PLC
1330,APH.L,Alliance Pharma plc
1331,0M18.L,"Workday, Inc."
1332,RDED.F,RELX PLC
1333,RDEB.F,RELX PLC
1334,IOM.L,iomart Group plc
1335,GYM.L,The Gym Group plc
1336,POJN.F,"Prologis, Inc."
1337,JAP.F,Central Japan Railway Company
1338,VX1.F,Vertex Pharmaceuticals Incorporated
1339,HNT.L,Huntsworth plc
1340,SOHO.L,Triple Point Social Housing REIT plc
1341,ABJ.F,ABB Ltd
1342,ABJ.DE,ABB Ltd
1343,LCR.F,Las Vegas Sands Corp.
1344,KLR.L,Keller Group plc
1345,0QMU.L,Compagnie Financière Richemont SA
1346,LWI.L,Lowland Investment Company Plc
1347,EV1.F,China Evergrande Group
1348,W7D.F,"Workday, Inc."
1349,MSN.F,"Marsh & McLennan Companies, Inc."
1350,ALFA.L,Alfa Financial Software Holdings PLC
1351,MPN.F,Marathon Petroleum Corporation
1352,GABI.L,GCP ASSET BACKED INCOME FUND LI
1353,GLE.L,MJ Gleeson plc
1354,MZ8A.SG,"Mizuho Financial Group, Inc."
1355,0RQL.L,Altaba Inc.
1356,AAS.L,Aberdeen Asian Smaller Companies Investment Trust Plc
1357,ZOE.F,Zoetis Inc.
1358,IES.DE,Intesa Sanpaolo S.p.A.
1359,DIG.L,Dunedin Income Growth Investment Trust PLC
1360,IES.F,Intesa Sanpaolo S.p.A.
1361,R66.F,Phillips 66
1362,2CK.F,CK Hutchison Holdings Limited
1363,MZ8.F,"Mizuho Financial Group, Inc."
1364,AAIF.L,Aberdeen Asian Income Fund Limited
1365,ISP.MI,Intesa Sanpaolo S.p.A.
1366,RGL.L,Regional REIT Limited
1367,KMY.F,Kimberly-Clark Corporation
1368,BIOG.L,Biotech Growth Ord
1369,0H68.L,Aflac Incorporated
1370,SLI.L,Standard Life Investments Property Income Trust Limited
1371,DTY.L,Dignity plc
1372,CSH.L,Civitas Social Housing PLC
1373,BHGG.L,BH Global Limited
1374,RGO.F,"Regeneron Pharmaceuticals, Inc."
1375,MXF.L,MedicX Fund Limited
1376,CSHC.L,Civitas Social Housing PLC
1377,KCOM.L,KCOM Group PLC
1378,EAT.L,European Assets Trust NV
1379,NFS.F,Norfolk Southern Corporation
1380,NSU.F,AUDI AG
1381,STAF.L,Staffline Group plc
1382,BOWL.L,Hollywood Bowl Group plc
1383,PAC.L,Pacific Assets Trust
1384,0LD8.L,Target Corporation
1385,S6M.F,"Seven & i Holdings Co., Ltd."
1386,0P4F.L,Ford Motor Company
1387,RCDO.L,Ricardo plc
1388,2CKA.F,CK Hutchison Holdings Limited
1389,S6MA.F,"Seven & i Holdings Co., Ltd."
1390,SID.F,State Bank of India
1391,MWZ.F,"MetLife, Inc."
1392,BCE1.SG,BCE Inc.
1393,MPN.SG,Marathon Petroleum Corporation
1394,BKAA.F,Brookfield Asset Management Inc.
1395,TRS.L,Tarsus Group plc
1396,0K8D.L,Nokia Corporation
1397,AEP.F,"American Electric Power Company, Inc."
1398,HUM.F,Humana Inc.
1399,0HFN.L,"Analog Devices, Inc."
1400,NSU.DE,AUDI AG
1401,COST.L,Costain Group PLC
1402,CPP.F,China Overseas Land & Investment Limited
1403,3CP.F,Xiaomi Corporation
1404,BOOT.L,Henry Boot PLC
1405,UWS.F,"Waste Management, Inc."
1406,EUT.L,The European Investment Trust Plc
1407,THRG.L,BlackRock Throgmorton Trust plc
1408,PHTM.L,Photo-Me International plc
1409,PDL.L,Petra Diamonds Limited
1410,SND.DE,Schneider Electric S.E.
1411,XPS.L,XPS Pensions Group Plc
1412,SU.PA,Schneider Electric S.E.
1413,BCE1.F,BCE Inc.
1414,D7C.F,China CITIC Bank Corporation Limited
1415,0J2E.L,HP Inc.
1416,GHH.L,Gooch & Housego PLC
1417,SND.F,Schneider Electric S.E.
1418,0K6G.L,"NetEase, Inc."
1419,18V.F,"China Vanke Co., Ltd."
1420,MAQ.F,"Marriott International, Inc."
1421,COZ.F,Cognizant Technology Solutions Corporation
1422,HK2C.F,Hong Kong Exchanges and Clearing Limited
1423,POH3.F,Carnival plc
1424,ENQ.L,EnQuest PLC
1425,AIY.F,"Activision Blizzard, Inc."
1426,JAI.L,JPMorgan Asian Ord
1427,MNOD.L,Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel
1428,BOY.DE,"Banco Bilbao Vizcaya Argentaria, S.A."
1429,MTE.DE,"Micron Technology, Inc."
1430,BMK.L,Benchmark Holdings plc
1431,MTE.F,"Micron Technology, Inc."
1432,0LK6.L,Valero Energy Corporation
1433,EMR.F,Emerson Electric Co.
1434,BVA.L,"Banco Bilbao Vizcaya Argentaria, S.A."
1435,HOTC.L,Hotel Chocolat Group Plc
1436,SJ3.F,The Sherwin-Williams Company
1437,SFOR.L,S4 Capital plc
1438,0KUI.L,"Red Hat, Inc."
1439,MKLW.L,A & J Mucklow Group Plc
1440,POH1.F,Carnival plc
1441,TRS.F,TransCanada Corporation
1442,ARW.L,Arrow Global Group PLC
1443,MU.MI,"Micron Technology, Inc."
1444,BOY.F,"Banco Bilbao Vizcaya Argentaria, S.A."
1445,BBVA.DE,"Banco Bilbao Vizcaya Argentaria, S.A."
1446,WIN.L,Wincanton plc
1447,9H6.F,Aon plc
1448,CVC1.F,Carnival Corporation
1449,PUP.F,Public Storage
1450,KAO.F,Kao Corporation
1451,RITN.F,Compagnie Financière Richemont SA
1452,RIU1.F,Compagnie Financière Richemont SA
1453,PDG.L,Pendragon PLC
1454,0KZF.L,SPDR GOLD SHARES SPDR GOLD SHAR
1455,RPS.L,RPS Group plc
1456,0JFI.L,ISHARES IBOXX $ INVESTMENT GRAD
1457,BBVA.F,"Banco Bilbao Vizcaya Argentaria, S.A."
1458,ATR.L,Schroder Asian Total Return Inv. Company
1459,PGV.F,The Progressive Corporation
1460,599A.F,Sands China Ltd.
1461,TTG.L,TT Electronics plc
1462,CFX.F,Capital One Financial Corporation
1463,AINN.F,"American International Group, Inc."
1464,TFW.L,FW Thorpe Plc
1465,SQZ.L,Serica Energy plc
1466,GZFB.F,ENGIE SA
1467,CMCX.L,CMC Markets Plc
1468,DP5.F,Keurig Dr Pepper Inc.
1469,BUT.L,Brunner Investment Trust Plc
1470,NNGD.F,National Grid plc
1471,MH6.F,"Tokio Marine Holdings, Inc."
1472,AINN.DE,"American International Group, Inc."
1473,ALA.F,Altaba Inc.
1474,GZF.F,ENGIE SA
1475,DNO.F,DENSO Corporation
1476,CAI.F,Canadian Imperial Bank of Commerce
1477,ALA.DE,Altaba Inc.
1478,ENGI.MI,ENGIE SA
1479,CUP.F,"Chugai Pharmaceutical Co., Ltd."
1480,NIB1.F,Nidec Corporation
1481,GZF.DE,ENGIE SA
1482,SIT4.F,Singapore Telecommunications Limited
1483,OYC.F,"Delta Air Lines, Inc."
1484,XCI.F,China Unicom (Hong Kong) Limited
1485,ENGI.PA,ENGIE SA
1486,OCBA.F,Oversea-Chinese Banking Corporation Limited
1487,RYS2.F,The Royal Bank of Scotland Group plc
1488,LCR.DE,Las Vegas Sands Corp.
1489,PHIA.MI,Koninklijke Philips N.V.
1490,NNGF.F,National Grid plc
1491,FDEV.L,Frontier Developments plc
1492,ATYM.L,Atalaya Mining Plc
1493,DPW.F,Deutsche Post AG
1494,DPW.MI,Deutsche Post AG
1495,0HAI.L,Crédit Agricole S.A.
1496,ICBA.F,ICICI Bank Limited
1497,2KD.F,"Kinder Morgan, Inc."
1498,BOF.F,BOC Hong Kong (Holdings) Limited
1499,DPW.DE,Deutsche Post AG
